00_glossary.msbt
01_msg_with_voice.msbt
mng_cmn_go	GO!
kinopad_topics_txt_01_13	The 5s and 7s are attractive, to be sure,\r\nbut keep in mind the possibility of losing coins.
kinopad_topics_txt_01_14	If the place you need to be is exactly 4 spaces\r\naway, use this die. Even if you roll the 0, you'll\r\nget there eventually.
kinopad_topics_txt_01_15	With a max of 9 but three chances to roll a 1,\r\nthis die is high risk, high reward!
kinopad_topics_txt_01_16	Will you get a 1? Or a 6? Roll these bones\r\nand you'll either win big or inch forward.
kinopad_topics_txt_01_17	You'll most likely get a 5, but even if you\r\ndon't, you might get 3  coins instead!
kinopad_topics_txt_01_18	Without a 1 on any face, this is an effective die\r\nif you end up right next to an undesirable space.
kinopad_topics_txt_01_19	Hey, 3's a good number, right? Yeah!\r\nAnd who knows, maybe you'll hit the 8!
kinopad_topics_txt_02_00	The Dueling Glove is used to challenge a rival with\r\nan ally at stake. If you beat your rival in the battle,\r\none of their allies will join you instead!
kinopad_topics_txt_02_00_1	\r\nBut it works both ways: If you lose the battle,\r\none of your allies will join your rival. Of course,\r\nif you don't have any allies yet, you can't lose!\r\nDuel away!
kinopad_topics_txt_02_01	A tornado that sucks up coins from a rival. It's good\r\nto use on a rival with lots of coins.
kinopad_topics_txt_02_01_1	\r\nBut you might also want to use it on someone who\r\nhas a Star so they have a hard time getting more.\r\nThink carefully before you send it out!
kinopad_topics_txt_02_02	If a rival gets a Fly Guy Ticket, it might be wise\r\nto use your items before they're stolen.
kinopad_topics_txt_02_02_1	\r\nOn the other hand, your rival can't choose which\r\nitem to steal. So another strategy is to have lots\r\nof items, making it less likely that you'll lose the\r\nreally important ones!
kinopad_topics_txt_02_03	A very handy Golden Pipe that allows\r\nyou to warp close to a Star.
kinopad_topics_txt_02_03_1	\r\nYou can use it whenever you want, but the best way\r\nto use it is to wait until the Star is near item shops\r\nor other useful spaces.
kinopad_topics_txt_02_03_2	\r\nIf the Star isn't near other places you'd like to go,\r\nit may be better to wait until it's in a better spot.
kinopad_topics_txt_03_00	Allies are useful! They can roll extra dice for you,\r\nmaking it easier to reach Stars. You can have up to\r\nfour allies at a time, but the most important thing is\r\nto have more than your rivals!
kinopad_topics_txt_03_01	If you're trying to reach a particular space, check\r\nyour available dice. Think about which die has the\r\ngreatest chance of landing on that space. If you\r\nlearn to use different dice for different situations,\r\nyou'll be ahead of the game!
kinopad_topics_txt_03_02	It may seem odd, but if all of your rivals are heading\r\ntoward the Star, it could be a good idea to head out\r\nin a different direction. When the Star moves, you\r\ncould be in a prime position to pounce on it.
kinopad_topics_txt_03_02_1	\r\nEven if you aren't, there might be some promising\r\nevents to take advantage of. Sometimes the road\r\nless traveled is more rewarding!
kinopad_topics_txt_03_03	Often, item shops off the beaten path have good\r\nitems for sale. When choosing a path to your\r\ndestination, remember to factor in things like\r\nthis instead of simply taking the shortest route.\r\nThe right item at the right time could turn the tide!
kinopad_topics_txt_04_00	A treasure sleeps within this ancient ruin.\r\nYou'll need a key to open the treasure chest,\r\nbut with luck you might find two Stars inside!
kinopad_topics_txt_04_00_1	\r\nThe Whomps that block your way one minute\r\ncould end up helping you the next by getting in\r\nthe way of your rivals.
kinopad_topics_txt_04_00_2	\r\nTake caution when treading down paths where\r\nlarge boulders frequently fall!
kinopad_topics_txt_04_01	Be careful of King Bob-omb. Stepping on certain\r\nspaces around him will cause the countdown to\r\nadvance. If the countdown reaches zero, everyone\r\naround King Bob-omb will lose half their coins.
kinopad_topics_txt_04_01_1	\r\nDon't overlook the gold mine. Bring your pickaxe,\r\nand you can dig for something even better than\r\ngold—you might find Stars!
kinopad_topics_txt_04_02	A great adventure through a series of tropical\r\nislands.
kinopad_topics_txt_04_02_1	\r\nThe four islands are connected by a series of\r\ncolor-coded pipes. Land on an Event Space to\r\nwarp to the island on the other end of the pipe.
kinopad_topics_txt_04_02_2	\r\nUse the silver pick and get on the watermelon to\r\ngrab the Star and coins! There's only one silver\r\npick, so it belongs to whoever gets there first!
kinopad_topics_txt_04_03	An opulent place filled with towers that rise\r\ninto the skies. If you're lucky at playing the\r\ncapsule machine, you could win a Star or two!
kinopad_topics_txt_04_03_1	\r\nThe shop on the lower right is a little sketchy, but\r\nshopping there is a good way to pick up a few\r\ncapsule tickets.
kinopad_topics_txt_04_03_2	\r\nIf you're tricky, you can also use the coin-hungry\r\nThwomps to your advantage.
kinopad_topics_txt_05_00	The Warp Box is obviously useful when you have\r\ntwo people going for the Star at the same time.\r\nBut there are other uses to consider!
kinopad_topics_txt_05_00_1	\r\nA Warp Box can also come in handy when crossing\r\ndangerous areas or helping teammates in hard-to-\r\nreach spots.
kinopad_topics_txt_05_00_2	\r\nIt could even provide a way to stomp multiple\r\nopponents at the same time to steal lots of coins.
kinopad_topics_txt_05_01	Each board in Partner Party has special items\r\nunique to that board. Find them before\r\nthe rival team to gain the advantage!
kinopad_topics_txt_05_01_1	\r\nFor example, in Domino Ruins there's only\r\none treasure chest and one key to find...
kinopad_topics_txt_05_01_2	\r\nSo it's all about getting there first!
kinopad_topics_txt_05_02	When you use the Peepa Bell, consider your rival's\r\nlocation and how many allies they have.
kinopad_topics_txt_05_02_1	\r\nIf they have a long way to go to the Star or they're\r\nin a dangerous place, they're going to need to\r\ntravel quite a distance. That's the perfect time to\r\nstrike!
kinopad_topics_txt_05_02_2	\r\nRivals with lots of allies will also move greater\r\ndistances, making them good targets as well.
kinopad_topics_txt_05_03	If you want to use twice as many cards and go for\r\na big reversal, save it for the homestretch!
kinopad_topics_txt_05_03_1	\r\nThat way, not only can you get four Stars at once,\r\nif you work with your teammate to land on the\r\nStar space at the same time, you can get a\r\ntotal of eight Stars!
kinopad_topics_txt_05_03_2	\r\nThough you'll still need the coins to pay for them,\r\nof course.
kinopad_topics_txt_06_00	Think about how to combine your efforts\r\nwhen playing Partner Party.
kinopad_topics_txt_06_00_1	\r\nOne option is to stick together, land on the same\r\nspaces, and go for two coins with a solid "Yeah!"\r\nAnother possibility is to split up to make sure at\r\nleast one of you is in position to get the Star.
kinopad_topics_txt_06_00_2	\r\nTalk it over before moving to decide as a team\r\nwhat your strategy will be.
kinopad_topics_txt_06_01	Stomp on a rival and you can get their coins!\r\nYou get one coin if you stomp them while moving,\r\nbut three to five if you land on the same space.
kinopad_topics_txt_06_01_1	\r\nDon't let up on your rivals if they're about to\r\nreach the Star! If all goes well, you can ensure\r\nthey can't afford it when they get there!
kinopad_topics_txt_06_02	It's sometimes better to gather allies than to make\r\na beeline for Stars.
kinopad_topics_txt_06_02_1	\r\nPicking up lots of allies in the first half of the game\r\nwill make getting around in the second half much\r\neasier. It never hurts to think ahead a little!
kinopad_topics_txt_06_03	Don't worry if your path takes you to a space that\r\nlooks empty. Those spaces sometimes contain\r\nHidden Blocks, which might have a Star inside!\r\nFinding even one of these may put you in the lead!
kinopad_topics_txt_08_00	Have you seen the Koopa Paratroopa who likes to\r\ntake snapshots? He likes to get a picture of people\r\ngoing over the falls, so make sure you look your\r\nbest for the photo!
kinopad_topics_txt_08_01	Quake in terror as you learn of the three dreadful\r\ncreatures lurking in this jungle!
kinopad_topics_txt_08_02	First, a horrific sea monster who drags sailors into\r\nits whirlpool from which there is NO ESCAPE!
kinopad_topics_txt_08_03	Second, a terrifying river fish that can knock you\r\nhigh into the air if it crashes into you!
kinopad_topics_txt_08_04	And finally, a fearsome yet charismatic foe that\r\nalters the river's features with its unfathomable\r\npowers. If you haven't met it on the river yet,\r\nthen cross your fingers that you never do!
kinopad_topics_txt_09_00	When I play Sound Stage, I like to stand up to put\r\nmyself in the mood! Tap your feet and nod your\r\nhead to really feel the beat with your whole body,\r\nand it'll be simple to get your timing down.
kinopad_topics_txt_09_01	Don't feel like you have to overdo it when you\r\nshake ! You can use a light touch so long\r\nas the game understands the difference\r\nbetween you shaking and stopping.
kinopad_topics_txt_09_02	There are rings at each character's feet that light\r\nup at just the right moment. If you can't get the\r\ntiming right through the music, use the visual cues\r\nto help!
kinopad_topics_txt_09_03	Just because it's your character doesn't mean it\r\nhas to be you controlling them! It's lots of fun to\r\nwatch people play the Sound Stage minigames,\r\nso go ahead and pass your  to a friend!
kinopad_topics_txt_10_00	Challenge Road isn't easy to clear. If you have to\r\nquit in the middle of a stage to do something else,\r\nremember that you can continue where you left off.\r\nTake one step at a time, and put it aside if you have\r\nto. The reward at the end will still be waiting for you\r\nwhen you get there!
kinopad_topics_txt_10_01	Don't give up if you can't clear one of the spaces!\r\nIf you strike out enough times, a Toady will get you\r\npast. Any spaces you don't clear on your own will\r\nstay red in case you want to go back and challenge\r\nthem again later.
kinopad_topics_txt_11_00	Here, you can play all the minigames. It's the\r\nperfect mode for killing a little time!
kinopad_topics_txt_11_00_1	\r\nIf there's a minigame you particularly like, register\r\nit to your Favorites. It'll get a  mark, so you can\r\ncome back to it easily.
kinopad_topics_txt_11_00_2	\r\nCheck the Details if you want to know a little more\r\nabout any of the minigames. You can review the\r\nrules or see how many times you've played it.
kinopad_topics_txt_11_01	If you can't decide on a minigame to play, try the\r\nRandom option to let the game decide for you.
kinopad_topics_txt_11_01_1	\r\nIf you're in the mood for a particular type of\r\nminigame, change genres with /, and you can\r\nchoose a minigame from the list of that type.
kinopad_topics_txt_11_02	This is a simple game where you gain territory by\r\npicking panels, but it's deeper than it looks. If you\r\nget two panels on either end of a line, you capture\r\nall the panels in between them!
kinopad_topics_txt_11_02_1	\r\nIt's good to go after panels in the corners of the\r\nboard. They can't be trapped between other\r\npanels, so your rivals will have to go to extra\r\nlengths to capture them.
kinopad_topics_txt_11_03	There are four lucky +1 panels hidden around the\r\nboard for you to find. There's also a "Steal a Panel"\r\nevent in the tenth round where you can take any of\r\nyour rivals' panels, so hold out for that!
kinopad_topics_txt_11_04	In this game, you're competing for total points\r\nacross minigames. The focus is on improving your\r\nown score instead of sabotaging your rivals.
kinopad_topics_txt_11_04_1	\r\nIf you play in Custom, you can choose your own set\r\nof minigames. Get some practice in on your weaker\r\nminigames and go for a high score!
kinopad_topics_txt_11_05	You can see your own personal records so far.\r\nIf there's a minigame where your showing isn't\r\nthe strongest, try and fix that in Free Play!
kinopad_topics_txt_14_00	The Online Mariothon is a Mariothon played over\r\nthe Internet. You can choose either Worldwide\r\nMatch, where you play with rivals from all over the\r\nglobe, or Friend Match, where you face off\r\nagainst friends.
kinopad_topics_txt_14_00_1	\r\nIn Worldwide Match, you can choose from the\r\nToad Cup, Toadette Cup, or Kamek Cup. Each of\r\nthe cups offers different minigames at\r\ndifferent times.
kinopad_topics_txt_14_00_2	\r\nOnce you play a Worldwide Match, you can check\r\nyour ranking. If you haven't played it before,\r\ntry it and see how you stack up against the\r\nrest of the world!
kinopad_topics_txt_14_01	You can judge your skill at this game based on\r\nyour skill grade, which is determined by the last\r\nfive matches. The skill grades are S+, S, A, B, C,\r\nD, and E, with S+ being the highest.
kinopad_topics_txt_14_01_1	\r\nIf you meet a rival with a high skill grade of S or A,\r\ngive it everything you've got! Your skill grade\r\ndepends on how well you do, so if a rival is able\r\nto outscore you, your skill grade could suffer.
kinopad_topics_txt_14_02	Another way to check your rival's strength is to\r\nlook at how many gold, silver, and bronze medals\r\nthey've earned. If you meet a rival with lots of gold\r\nmedals, you're in for a tough match!
kinopad_topics_txt_14_02_1	\r\nYou can win stickers by participating in battles.\r\nIt's something to look forward to if the thrill of\r\nvictory isn't enough for you!
kinopad_topics_txt_15_00	Here's a few pointers on hitting the ball! Move the\r\nbatter left or right to align with the pitcher's\r\nposition. That way, it'll be easier to get your timing\r\nright, and maybe you'll hit a home run!
